id,date,stop_name,gtfs_longitude,gtfs_latitude,entries,exits
-73.84295240.839892,2020-11-10,Westchester Sq - E Tremont Av,-73.842952,40.839892,2820,3461
-73.84703640.836488,2020-11-10,Zerega Av,-73.847036,40.836488,1170,1359
-73.85122240.834255,2020-11-10,Castle Hill Av,-73.851222,40.834255,3041,3652
-73.86081640.833226,2020-11-10,Parkchester,-73.860816,40.833226,6738,7160
-73.86761840.831509,2020-11-10,St Lawrence Av,-73.867618,40.831509,1660,2267
-73.87451640.829521,2020-11-10,Morrison Av- Sound View,-73.874516,40.829521,3065,3470
-73.87915940.828584,2020-11-10,Elder Av,-73.879159,40.828584,3225,4221
-74.0255140.629742,2020-11-10,77 St,-74.02551,40.629742,2336,1117
-73.88628340.826525,2020-11-10,Whitlock Av,-73.886283,40.826525,915,1252
-73.89054940.820948,2020-11-10,Hunts Point Av,-73.890549,40.820948,5037,5227
-73.89643540.816104,2020-11-10,Longwood Av,-73.896435,40.816104,1565,1747
-73.90409840.812118,2020-11-10,E 149 St,-73.904098,40.812118,2265,2894
-73.90765740.808719,2020-11-10,E 143 St - St Mary's St,-73.907657,40.808719,571,751
-73.91404240.805368,2020-11-10,Cypress Av,-73.914042,40.805368,1595,1531
-73.9192440.807566,2020-11-10,Brook Av,-73.91924,40.807566,2927,3600
-73.92613840.810476,2020-11-10,3 Av - 138 St,-73.926138,40.810476,3758,3442
-73.87875140.886037,2020-11-10,Woodlawn,-73.878751,40.886037,3338,1461
-73.88465540.87975,2020-11-10,Mosholu Pkwy,-73.884655,40.87975,4088,1560
-74.02839840.622687,2020-11-10,86 St,-74.028398,40.622687,4890,4950
-73.89006440.873412,2020-11-10,Bedford Park Blvd - Lehman College,-73.890064,40.873412,2059,2432
-73.89717440.86776,2020-11-10,Kingsbridge Rd,-73.897174,40.86776,4152,3102
-73.90103440.862803,2020-11-10,Fordham Rd,-73.901034,40.862803,4933,1549
-73.90387940.858407,2020-11-10,183 St,-73.903879,40.858407,3006,2092
-73.90768440.853453,2020-11-10,Burnside Av,-73.907684,40.853453,4416,3154
-73.91179440.84848,2020-11-10,176 St,-73.911794,40.84848,1784,1714
-73.91468540.844434,2020-11-10,Mt Eden Av,-73.914685,40.844434,2490,2179
-73.91779140.840075,2020-11-10,170 St,-73.917791,40.840075,3769,3482
-73.921440.835537,2020-11-10,167 St,-73.9214,40.835537,4118,5400
-74.03087640.616622,2020-11-10,Bay Ridge - 95 St,-74.030876,40.616622,2381,1778
-73.92984940.813224,2020-11-10,138 St - Grand Concourse,-73.929849,40.813224,1484,1753
-73.93759440.804138,2020-11-10,125 St,-73.937594,40.804138,9846,12536
-73.94161740.798629,2020-11-10,116 St,-73.941617,40.798629,5710,5613
-73.9442540.79502,2020-11-10,110 St,-73.94425,40.79502,4194,5483
-73.94747840.7906,2020-11-10,103 St,-73.947478,40.7906,5467,6594
-73.9510740.785672,2020-11-10,96 St,-73.95107,40.785672,6866,4213
-73.95558940.779492,2020-11-10,86 St,-73.955589,40.779492,14464,17297
-73.95987440.77362,2020-11-10,77 St,-73.959874,40.77362,10093,12246
-73.9638740.768141,2020-11-10,68 St - Hunter College,-73.96387,40.768141,7151,8514
-73.92550840.76182,2020-11-10,Broadway,-73.925508,40.76182,3828,4164
-73.98207640.746081,2020-11-10,33 St,-73.982076,40.746081,7566,7784
-73.98426440.74307,2020-11-10,28 St,-73.984264,40.74307,5617,6776
-73.98659940.739864,2020-11-10,23 St,-73.986599,40.739864,5785,6307
-73.9910740.730054,2020-11-10,Astor Pl,-73.99107,40.730054,3166,4827
-73.99714140.722301,2020-11-10,Spring St,-73.997141,40.722301,2182,3330
-73.97236740.67705,2020-11-10,7 Av,-73.972367,40.67705,2602,3024
-74.01186240.707557,2020-11-10,Wall St,-74.011862,40.707557,3631,3137
-74.01406540.704817,2020-11-10,Bowling Green,-74.014065,40.704817,6327,7456
-73.8506240.903125,2020-11-10,Wakefield - 241 St,-73.85062,40.903125,2497,3184
-73.85437640.898379,2020-11-10,Nereid Av,-73.854376,40.898379,1588,973
-73.85747340.893193,2020-11-10,233 St,-73.857473,40.893193,2342,1277
-73.86034140.888022,2020-11-10,225 St,-73.860341,40.888022,1719,1268
-73.96224640.661614,2020-11-10,Prospect Park,-73.962246,40.661614,3607,4269
-73.86263340.883895,2020-11-10,219 St,-73.862633,40.883895,1351,894
-73.86625640.87785,2020-11-10,Gun Hill Rd,-73.866256,40.87785,2887,4788
-73.86716440.871356,2020-11-10,Burke Av,-73.867164,40.871356,1412,965
-73.86735240.865462,2020-11-10,Allerton Av,-73.867352,40.865462,2158,1578
-73.86761540.857192,2020-11-10,Pelham Pkwy,-73.867615,40.857192,3695,2486
-73.86845740.848828,2020-11-10,Bronx Park East,-73.868457,40.848828,1007,716
-73.87348840.841894,2020-11-10,E 180 St,-73.873488,40.841894,3574,3865
-73.88004940.840295,2020-11-10,West Farms Sq - E Tremont Av,-73.880049,40.840295,2875,3207
-73.88773440.837288,2020-11-10,174 St,-73.887734,40.837288,2938,4059
-73.89186540.829993,2020-11-10,Freeman St,-73.891865,40.829993,1686,2066
-73.96149540.655292,2020-11-10,Parkside Av,-73.961495,40.655292,2398,2330
-73.89306440.824073,2020-11-10,Simpson St,-73.893064,40.824073,3718,1465
-73.89673640.822181,2020-11-10,Intervale Av,-73.896736,40.822181,1439,1915
-73.9017740.819585,2020-11-10,Prospect Av,-73.90177,40.819585,3030,1507
-73.90780740.81649,2020-11-10,Jackson Av,-73.907807,40.81649,2146,554
-73.91775740.816109,2020-11-10,3 Av - 149 St,-73.917757,40.816109,9621,6701
-73.9364740.82388,2020-11-10,Harlem - 148 St,-73.93647,40.82388,1555,1532
-73.93624540.820421,2020-11-10,145 St,-73.936245,40.820421,1417,209
-73.9407740.814229,2020-11-10,135 St,-73.94077,40.814229,5120,2870
-73.94549540.807754,2020-11-10,125 St,-73.945495,40.807754,4730,3687
-73.96298240.650527,2020-11-10,Church Av,-73.962982,40.650527,6759,8222
-73.94962540.802098,2020-11-10,116 St,-73.949625,40.802098,3326,2784
-73.95182240.799075,2020-11-10,Central Park North (110 St),-73.951822,40.799075,2718,3519
-73.83083440.8883,2020-11-10,Eastchester - Dyre Av,-73.830834,40.8883,2083,2826
-73.83859140.878663,2020-11-10,Baychester Av,-73.838591,40.878663,1384,410
-73.84638440.869526,2020-11-10,Gun Hill Rd,-73.846384,40.869526,,
-73.85535940.858985,2020-11-10,Pelham Pkwy,-73.855359,40.858985,1303,1378
-73.86049540.854364,2020-11-10,Morris Park,-73.860495,40.854364,851,1323
-73.8300340.7596,2020-11-10,Flushing - Main St,-73.83003,40.7596,23164,23344
-73.84562540.754622,2020-11-10,Mets - Willets Point,-73.845625,40.754622,1025,1267
-73.85533440.75173,2020-11-10,111 St,-73.855334,40.75173,6279,4568
-73.96449240.644031,2020-11-10,Beverley Rd,-73.964492,40.644031,1362,1359
-73.862740.749865,2020-11-10,103 St - Corona Plaza,-73.8627,40.749865,10632,10423
-73.86952740.749145,2020-11-10,Junction Blvd,-73.869527,40.749145,11877,12355
-73.87661340.748408,2020-11-10,90 St - Elmhurst Av,-73.876613,40.748408,8377,5096
-73.88369740.747659,2020-11-10,82 St - Jackson Hts,-73.883697,40.747659,7625,10369
-73.89640340.746325,2020-11-10,69 St,-73.896403,40.746325,2315,2887
-73.90298440.74563,2020-11-10,Woodside - 61 St,-73.902984,40.74563,7544,8891
-73.91254940.744149,2020-11-10,52 St,-73.912549,40.744149,2615,2942
-73.91843540.743132,2020-11-10,46 St,-73.918435,40.743132,5176,5300
-73.92401640.743781,2020-11-10,40 St,-73.924016,40.743781,3661,4201
-73.96389140.640927,2020-11-10,Cortelyou Rd,-73.963891,40.640927,2424,1075
-73.93099740.744587,2020-11-10,33 St,-73.930997,40.744587,2868,3027
-73.94020240.750582,2020-11-10,Queensboro Plaza,-73.940202,40.750582,4462,1878
-73.94891640.742216,2020-11-10,Hunters Point Av,-73.948916,40.742216,2174,2326
-73.95358140.742626,2020-11-10,Vernon Blvd - Jackson Av,-73.953581,40.742626,4885,4845
-73.96279340.635082,2020-11-10,Newkirk Plaza,-73.962793,40.635082,4210,4516
-74.0019140.755882,2020-11-10,34 St - 11 Av,-74.00191,40.755882,4977,5998
-73.94715240.784318,2020-11-10,96 St,-73.947152,40.784318,6431,5998
-73.95178740.777891,2020-11-10,86 St,-73.951787,40.777891,7138,6792
-73.95842440.768799,2020-11-10,72 St,-73.958424,40.768799,10836,11195
-73.96163940.62927,2020-11-10,Avenue H,-73.961639,40.62927,1080,1091
-73.96080340.625039,2020-11-10,Avenue J,-73.960803,40.625039,2606,1748
-73.92957540.756804,2020-11-10,36 Av,-73.929575,40.756804,2386,3114
-73.95939940.617618,2020-11-10,Avenue M,-73.959399,40.617618,2462,1191
-74.07364340.643748,2020-11-10,St George,-74.073643,40.643748,3702,1
-74.07483540.636949,2020-11-10,Tompkinsville,-74.074835,40.636949,322,0
-73.95773440.60867,2020-11-10,Kings Hwy,-73.957734,40.60867,8465,8390
-73.95592940.5993,2020-11-10,Avenue U,-73.955929,40.5993,3055,1383
-73.95516140.595246,2020-11-10,Neck Rd,-73.955161,40.595246,1845,625
-73.95415540.586896,2020-11-10,Sheepshead Bay,-73.954155,40.586896,5734,6264
-73.96137640.577621,2020-11-10,Brighton Beach,-73.961376,40.577621,5071,4197
-73.96850140.576312,2020-11-10,Ocean Pkwy,-73.968501,40.576312,1511,974
-73.97593940.576127,2020-11-10,W 8 St - NY Aquarium,-73.975939,40.576127,926,790
-73.98123340.577422,2020-11-10,Coney Island - Stillwell Av,-73.981233,40.577422,5906,6039
-73.99432440.646292,2020-11-10,9 Av,-73.994324,40.646292,2598,2844
-73.93275540.752882,2020-11-10,39 Av,-73.932755,40.752882,1102,1424
-73.99430440.640914,2020-11-10,Fort Hamilton Pkwy,-73.994304,40.640914,2101,1552
-73.99678640.737335,2020-11-10,6 Av,-73.996786,40.737335,12341,12080
-73.9907340.734789,2020-11-10,Union Sq - 14 St,-73.99073,40.734789,24793,29112
-73.92735140.818375,2020-11-10,149 St - Grand Concourse,-73.927351,40.818375,4973,4585
-73.92565140.827905,2020-11-10,161 St - Yankee Stadium,-73.925651,40.827905,8948,6367
-73.94013340.840556,2020-11-10,168 St - Washington Hts,-73.940133,40.840556,9550,8525
-73.94526440.747023,2020-11-10,Court Sq,-73.945264,40.747023,6011,6108
-73.98782340.749719,2020-11-10,34 St - Herald Sq,-73.987823,40.749719,30281,34823
-73.98977940.670272,2020-11-10,4 Av,-73.989779,40.670272,4388,5260
-73.98456940.754222,2020-11-10,42 St - Bryant Pk,-73.984569,40.754222,12844,14909
-73.99479140.63626,2020-11-10,50 St,-73.994791,40.63626,1888,1906
-73.97604140.751431,2020-11-10,Grand Central - 42 St,-73.976041,40.751431,27291,33926
-73.98769140.755477,2020-11-10,Times Sq - 42 St,-73.987691,40.755477,43657,48816
-73.9719240.757107,2020-11-10,51 St,-73.97192,40.757107,3661,5312
-73.96796740.762526,2020-11-10,59 St,-73.967967,40.762526,26585,30902
-73.98173640.768296,2020-11-10,59 St - Columbus Circle,-73.981736,40.768296,17617,17389
-73.99689540.626472,2020-11-10,62 St,-73.996895,40.626472,2381,2051
-73.89133840.746644,2020-11-10,Jackson Hts - Roosevelt Av,-73.891338,40.746644,22195,20417
-73.9788140.683666,2020-11-10,Atlantic Av - Barclays Ctr,-73.97881,40.683666,13802,16083
-74.00257840.739777,2020-11-10,8 Av,-74.002578,40.739777,9725,10783
-73.99620440.725297,2020-11-10,Broadway-Lafayette St,-73.996204,40.725297,8674,10405
-73.99547640.631435,2020-11-10,55 St,-73.995476,40.631435,1185,608
-73.98999840.693219,2020-11-10,Borough Hall,-73.989998,40.693219,8792,8155
-73.9032440.678856,2020-11-10,Broadway Jct,-73.90324,40.678856,3880,4261
-74.00340140.713243,2020-11-10,Chambers St,-74.003401,40.713243,6226,7419
-73.99989240.718092,2020-11-10,Canal St,-73.999892,40.718092,11070,10840
-74.01102940.710668,2020-11-10,Cortlandt St,-74.011029,40.710668,12176,11246
-73.98811440.718611,2020-11-10,Delancey St,-73.988114,40.718611,7927,7957
-73.95813140.670682,2020-11-10,Franklin Av,-73.958131,40.670682,463,770
-73.95582740.680596,2020-11-10,Franklin Av,-73.955827,40.680596,6412,6094
-74.00657140.709416,2020-11-10,Fulton St,-74.006571,40.709416,18963,22307
-73.95027540.714063,2020-11-10,Lorimer St,-73.950275,40.714063,4390,3266
-73.91238540.69943,2020-11-10,Myrtle - Wyckoff Avs,-73.912385,40.69943,8256,7119
-74.01366440.702068,2020-11-10,South Ferry,-74.013664,40.702068,6975,7454
-73.98734240.692338,2020-11-10,Jay St - MetroTech,-73.987342,40.692338,9991,9444
-73.99886440.619589,2020-11-10,71 St,-73.998864,40.619589,2252,895
-74.0006140.613501,2020-11-10,79 St,-74.00061,40.613501,2561,850
-74.00173640.607954,2020-11-10,18 Av,-74.001736,40.607954,2705,806
-73.99816840.604556,2020-11-10,20 Av,-73.998168,40.604556,2216,829
-73.99372840.601875,2020-11-10,Bay Pkwy,-73.993728,40.601875,3654,3676
-73.98682940.597704,2020-11-10,25 Av,-73.986829,40.597704,1876,537
-73.98376540.588841,2020-11-10,Bay 50 St,-73.983765,40.588841,1137,208
-74.01171940.635064,2020-11-10,8 Av,-74.011719,40.635064,4338,4890
-74.00535140.631386,2020-11-10,Fort Hamilton Pkwy,-74.005351,40.631386,2474,1429
-73.99041440.620671,2020-11-10,18 Av,-73.990414,40.620671,2242,2250
-73.98502640.61741,2020-11-10,20 Av,-73.985026,40.61741,1485,1388
-73.98184840.611815,2020-11-10,Bay Pkwy,-73.981848,40.611815,2960,2040
-73.98035340.603923,2020-11-10,Kings Hwy,-73.980353,40.603923,2274,2462
-73.97913740.597473,2020-11-10,Avenue U,-73.979137,40.597473,1627,1290
-73.9782340.592721,2020-11-10,86 St,-73.97823,40.592721,1061,1197
-73.97334740.764811,2020-11-10,5 Av/59 St,-73.973347,40.764811,4757,4429
-73.82829440.700492,2020-11-10,121 St,-73.828294,40.700492,1032,599
-73.83634540.697418,2020-11-10,111 St,-73.836345,40.697418,993,634
-73.8443340.695178,2020-11-10,104 St,-73.84433,40.695178,1092,848
-73.85157640.693879,2020-11-10,Woodhaven Blvd,-73.851576,40.693879,2292,2181
-73.8600140.692435,2020-11-10,85 St - Forest Pkwy,-73.86001,40.692435,1841,980
-73.86713940.691324,2020-11-10,75 St,-73.867139,40.691324,1778,1193
-73.8725540.689941,2020-11-10,Cypress Hills,-73.87255,40.689941,747,583
-73.87378540.683194,2020-11-10,Crescent St,-73.873785,40.683194,2099,3048
-73.88003940.68141,2020-11-10,Norwood Av,-73.880039,40.68141,1359,1943
-73.88463940.679947,2020-11-10,Cleveland St,-73.884639,40.679947,1295,1958
-73.98065840.764664,2020-11-10,57 St - 7 Av,-73.980658,40.764664,7524,6684
-73.89168840.678024,2020-11-10,Van Siclen Av,-73.891688,40.678024,1285,1637
-73.89865440.676992,2020-11-10,Alabama Av,-73.898654,40.676992,1173,1492
-73.91045640.682893,2020-11-10,Chauncey St,-73.910456,40.682893,1385,879
-73.91655940.68637,2020-11-10,Halsey St,-73.916559,40.68637,2388,1543
-73.9222740.68963,2020-11-10,Gates Av,-73.92227,40.68963,2556,1592
-73.92881440.693342,2020-11-10,Kosciuszko St,-73.928814,40.693342,1976,1236
-73.93565740.697207,2020-11-10,Myrtle Av,-73.935657,40.697207,4070,3759
-73.94112640.70026,2020-11-10,Flushing Av,-73.941126,40.70026,4060,3181
-73.94740840.703869,2020-11-10,Lorimer St,-73.947408,40.703869,2013,1970
-73.96419140.761186,2020-11-10,Roosevelt Island Tram - Eastbound,-73.964191,40.761186,1447,37
-73.95409740.757307,2020-11-10,Roosevelt Island Tram - Westbound,-73.954097,40.757307,1411,58
-73.82963840.661051,2020-11-10,Howard Beach,-73.829638,40.661051,547,244
-73.80841640.698942,2020-11-10,Jamaica,-73.808416,40.698942,612,1937
-74.01412940.7120525,2020-11-10,World Trade Center,-74.014129,40.7120525,15027,16883
-73.989874740.7478505,2020-11-10,33 St,-73.9898747,40.7478505,8507,8107
-73.994176840.7426718,2020-11-10,23 St,-73.9941768,40.7426718,2006,2672
-74.03337240.716554,2020-11-10,Exchange Pl,-74.033372,40.716554,2918,3701
-74.157344440.7404721,2020-11-10,Harrison,-74.1573444,40.7404721,2501,2778
-73.998741440.7385072,2020-11-10,14 St,-73.9987414,40.7385072,2555,3127
-74.038256940.7250054,2020-11-10,Pavonia/Newport,-74.0382569,40.7250054,2852,3498
-74.000463540.7344094,2020-11-10,9 St,-74.0004635,40.7344094,1192,1446
-74.008923940.732593,2020-11-10,Christopher St,-74.0089239,40.732593,1279,1434
-74.167919740.7335855,2020-11-10,Newark Penn Station,-74.1679197,40.7335855,8014,9855
-74.033219940.7349102,2020-11-10,Hoboken,-74.0332199,40.7349102,5400,5961
-74.044832540.7236214,2020-11-10,Grove St,-74.0448325,40.7236214,4522,5304
-74.068632540.7303043,2020-11-10,Journal Sq,-74.0686325,40.7303043,9917,8380
-73.91203440.775036,2020-11-11,Astoria - Ditmars Blvd,-73.912034,40.775036,4873,5826
-73.98413940.759901,2020-11-11,49 St,-73.984139,40.759901,3434,4231
-73.95343140.70687,2020-11-11,Hewes St,-73.953431,40.70687,1159,1242
-73.95775740.708359,2020-11-11,Marcy Av,-73.957757,40.708359,3980,4854
-73.99391540.72028,2020-11-11,Bowery,-73.993915,40.72028,944,1296
-74.01105640.706476,2020-11-11,Broad St,-74.011056,40.706476,1414,829
-73.88960140.711396,2020-11-11,Middle Village - Metropolitan Av,-73.889601,40.711396,1532,1725
-73.89587740.706186,2020-11-11,Fresh Pond Rd,-73.895877,40.706186,2519,3014
-73.90307740.704423,2020-11-11,Forest Av,-73.903077,40.704423,1689,1631
-73.9077440.702762,2020-11-11,Seneca Av,-73.90774,40.702762,1267,1429
-73.91971140.698664,2020-11-11,Knickerbocker Av,-73.919711,40.698664,1570,1977
-73.92739740.697857,2020-11-11,Central Av,-73.927397,40.697857,1384,1621
-73.98612240.732849,2020-11-11,3 Av,-73.986122,40.732849,1878,2186
-73.98162840.730953,2020-11-11,1 Av,-73.981628,40.730953,5975,8442
-73.95687240.717304,2020-11-11,Bedford Av,-73.956872,40.717304,7622,8835
-73.94405340.714565,2020-11-11,Graham Av,-73.944053,40.714565,2612,2966
-73.9406740.711926,2020-11-11,Grand St,-73.94067,40.711926,2243,2784
-73.9398540.707739,2020-11-11,Montrose Av,-73.93985,40.707739,1982,2247
-73.93314740.706152,2020-11-11,Morgan Av,-73.933147,40.706152,2117,2256
-73.92291340.706607,2020-11-11,Jefferson St,-73.922913,40.706607,2213,869
-73.91842540.703811,2020-11-11,DeKalb Av,-73.918425,40.703811,4364,1889
-73.90408440.695602,2020-11-11,Halsey St,-73.904084,40.695602,2787,2214
-73.98869140.745494,2020-11-11,28 St,-73.988691,40.745494,2609,3709
-73.90404640.688764,2020-11-11,Wilson Av,-73.904046,40.688764,1555,1774
-73.90524940.682829,2020-11-11,Bushwick Av - Aberdeen St,-73.905249,40.682829,810,785
-73.90309740.675345,2020-11-11,Atlantic Av,-73.903097,40.675345,698,359
-73.90197540.669367,2020-11-11,Sutter Av,-73.901975,40.669367,1191,1848
-73.90057140.664038,2020-11-11,Livonia Av,-73.900571,40.664038,1288,1250
-73.89923240.658733,2020-11-11,New Lots Av,-73.899232,40.658733,1642,2299
-73.89948540.650573,2020-11-11,E 105 St,-73.899485,40.650573,1316,1800
-73.9018540.646654,2020-11-11,Canarsie - Rockaway Pkwy,-73.90185,40.646654,3674,1815
-73.98934440.741303,2020-11-11,23 St,-73.989344,40.741303,3770,2926
-73.95762440.674772,2020-11-11,Park Pl,-73.957624,40.674772,515,764
-73.91989940.868072,2020-11-11,Inwood - 207 St,-73.919899,40.868072,3017,2000
-73.92727140.865491,2020-11-11,Dyckman St,-73.927271,40.865491,2124,116
-73.9341840.859022,2020-11-11,190 St,-73.93418,40.859022,972,159
-73.93796940.851695,2020-11-11,181 St,-73.937969,40.851695,3371,4130
-73.93970440.847391,2020-11-11,175 St,-73.939704,40.847391,3755,3033
-73.93989240.836013,2020-11-11,163 St - Amsterdam Av,-73.939892,40.836013,1401,1757
-73.94151440.830518,2020-11-11,155 St,-73.941514,40.830518,878,886
-73.94421640.824783,2020-11-11,145 St,-73.944216,40.824783,6972,8709
-73.94764940.817894,2020-11-11,135 St,-73.947649,40.817894,1419,1422
-73.95234340.811109,2020-11-11,125 St,-73.952343,40.811109,8335,10280
-73.95488240.805085,2020-11-11,116 St,-73.954882,40.805085,1975,2394
-73.95816140.800603,2020-11-11,Cathedral Pkwy (110 St),-73.958161,40.800603,2062,1533
-73.96145440.796092,2020-11-11,103 St,-73.961454,40.796092,1334,1338
-73.96469640.791642,2020-11-11,96 St,-73.964696,40.791642,3126,3372
-73.96891640.785868,2020-11-11,86 St,-73.968916,40.785868,3038,3430
-73.97214340.781433,2020-11-11,81 St - Museum of Natural History,-73.972143,40.781433,3167,3669
-73.99262940.730328,2020-11-11,8 St - NYU,-73.992629,40.730328,2663,2570
-73.9764140.775594,2020-11-11,72 St,-73.97641,40.775594,2230,2633
-73.98598440.762456,2020-11-11,50 St,-73.985984,40.762456,3225,3069
-73.99339140.752287,2020-11-11,34 St - Penn Station,-73.993391,40.752287,14964,18439
-73.99804140.745906,2020-11-11,23 St,-73.998041,40.745906,5104,4662
-74.00049540.732338,2020-11-11,W 4 St,-74.000495,40.732338,8495,10760
-74.00373940.726227,2020-11-11,Spring St,-74.003739,40.726227,2569,810
-74.00522940.720824,2020-11-11,Canal St,-74.005229,40.720824,3521,4416
-73.99770240.724329,2020-11-11,Prince St,-73.997702,40.724329,2415,2989
-73.99053140.699337,2020-11-11,High St,-73.990531,40.699337,1712,2453
-73.98500140.688484,2020-11-11,Hoyt - Schermerhorn Sts,-73.985001,40.688484,3111,3681
-73.97394640.686113,2020-11-11,Lafayette Av,-73.973946,40.686113,1333,804
-73.96583840.683263,2020-11-11,Clinton - Washington Avs,-73.965838,40.683263,1352,1715
-73.95042640.680438,2020-11-11,Nostrand Av,-73.950426,40.680438,4956,6516
-73.94085840.679921,2020-11-11,Kingston - Throop Avs,-73.940858,40.679921,1756,2310
-73.93072940.679364,2020-11-11,Utica Av,-73.930729,40.679364,4860,5235
-73.92078640.678822,2020-11-11,Ralph Av,-73.920786,40.678822,1845,1371
-73.91194640.67834,2020-11-11,Rockaway Av,-73.911946,40.67834,1783,1504
-73.89654840.674542,2020-11-11,Liberty Av,-73.896548,40.674542,900,696
-73.89035840.67271,2020-11-11,Van Siclen Av,-73.890358,40.67271,1099,1275
-73.8807540.67413,2020-11-11,Shepherd Av,-73.88075,40.67413,1094,836
-73.87210640.675377,2020-11-11,Euclid Av,-73.872106,40.675377,3718,1821
-73.8650540.677044,2020-11-11,Grant Av,-73.86505,40.677044,2163,2477
-73.85899240.679371,2020-11-11,80 St,-73.858992,40.679371,1488,915
-73.8514740.679843,2020-11-11,88 St,-73.85147,40.679843,1125,888
-73.84385340.680429,2020-11-11,Rockaway Blvd,-73.843853,40.680429,3117,1021
-73.83768340.681711,2020-11-11,104 St,-73.837683,40.681711,808,317
-73.83216340.684331,2020-11-11,111 St,-73.832163,40.684331,1107,494
-73.82579840.685951,2020-11-11,Ozone Park - Lefferts Blvd,-73.825798,40.685951,3349,3168
-73.83591940.672097,2020-11-11,Aqueduct Racetrack,-73.835919,40.672097,572,104
-73.83405840.668234,2020-11-11,Aqueduct - N Conduit Av,-73.834058,40.668234,340,706
-73.83030140.660476,2020-11-11,Howard Beach - JFK Airport,-73.830301,40.660476,468,169
-73.81592540.608382,2020-11-11,Broad Channel,-73.815925,40.608382,105,52
-73.91784340.770258,2020-11-11,Astoria Blvd,-73.917843,40.770258,2825,3151
-74.00697840.713282,2020-11-11,City Hall,-74.006978,40.713282,890,645
-73.81364140.588034,2020-11-11,Beach 90 St,-73.813641,40.588034,249,334
-73.82055840.585307,2020-11-11,Beach 98 St,-73.820558,40.585307,119,177
-73.82755940.583209,2020-11-11,Beach 105 St,-73.827559,40.583209,55,108
-73.83559240.580903,2020-11-11,Rockaway Park - Beach 116 St,-73.835592,40.580903,246,464
-73.79692440.590927,2020-11-11,Beach 67 St,-73.796924,40.590927,866,772
-73.78852240.592374,2020-11-11,Beach 60 St,-73.788522,40.592374,771,626
-73.77601340.592943,2020-11-11,Beach 44 St,-73.776013,40.592943,350,420
-73.76817540.595398,2020-11-11,Beach 36 St,-73.768175,40.595398,417,492
-73.76135340.600066,2020-11-11,Beach 25 St,-73.761353,40.600066,716,954
-73.75540540.603995,2020-11-11,Far Rockaway - Mott Av,-73.755405,40.603995,2131,2585
-73.87885540.874811,2020-11-11,Norwood - 205 St,-73.878855,40.874811,3540,3520
-73.88713840.873244,2020-11-11,Bedford Park Blvd,-73.887138,40.873244,2686,1894
-73.89350940.866978,2020-11-11,Kingsbridge Rd,-73.893509,40.866978,2930,3406
-73.89774940.861296,2020-11-11,Fordham Rd,-73.897749,40.861296,4206,3627
-73.90074140.856093,2020-11-11,182-183 Sts,-73.900741,40.856093,1965,1149
-73.90522740.85041,2020-11-11,Tremont Av,-73.905227,40.85041,3998,3369
-73.91013640.8459,2020-11-11,174-175 Sts,-73.910136,40.8459,2014,1905
-73.913440.839306,2020-11-11,170 St,-73.9134,40.839306,2440,1900
-73.9184440.833771,2020-11-11,167 St,-73.91844,40.833771,3731,2297
-74.01334240.70722,2020-11-11,Rector St,-74.013342,40.70722,1173,717
-73.93820940.830135,2020-11-11,155 St,-73.938209,40.830135,1356,1055
-73.94283640.754203,2020-11-11,21 St - Queensbridge,-73.942836,40.754203,3466,3219
-73.9532640.759145,2020-11-11,Roosevelt Island,-73.95326,40.759145,2090,2291
-73.96611340.764629,2020-11-11,Lexington Av/63 St,-73.966113,40.764629,6352,7849
-73.9774540.763972,2020-11-11,57 St,-73.97745,40.763972,3168,3532
-73.98132940.758663,2020-11-11,47-50 Sts - Rockefeller Ctr,-73.981329,40.758663,13906,16092
-73.99282140.742878,2020-11-11,23 St,-73.992821,40.742878,6640,7199
-73.99375340.718267,2020-11-11,Grand St,-73.993753,40.718267,6558,6972
-73.98993840.723402,2020-11-11,2 Av,-73.989938,40.723402,3865,5175
-73.99017340.713715,2020-11-11,East Broadway,-73.990173,40.713715,3508,2993
-73.98675140.701397,2020-11-11,York St,-73.986751,40.701397,2626,2673
-73.99086240.686145,2020-11-11,Bergen St,-73.990862,40.686145,2658,3122
-73.99504840.680303,2020-11-11,Carroll St,-73.995048,40.680303,2943,1997
-73.99595940.67358,2020-11-11,Smith - 9 Sts,-73.995959,40.67358,1609,2562
-73.98030540.666271,2020-11-11,7 Av,-73.980305,40.666271,3137,2212
-73.97949340.660365,2020-11-11,15 St - Prospect Park,-73.979493,40.660365,1398,1125
-73.97577640.650782,2020-11-11,Fort Hamilton Pkwy,-73.975776,40.650782,1482,669
-73.97967840.644041,2020-11-11,Church Av,-73.979678,40.644041,3835,3174
-73.97817240.636119,2020-11-11,Ditmas Av,-73.978172,40.636119,1838,1168
-73.97697140.629755,2020-11-11,18 Av,-73.976971,40.629755,1676,1446
-73.97612740.625322,2020-11-11,Avenue I,-73.976127,40.625322,883,461
-73.97526440.620769,2020-11-11,Bay Pkwy,-73.975264,40.620769,550,192
-73.97419740.61514,2020-11-11,Avenue N,-73.974197,40.61514,1311,625
-73.97302240.608944,2020-11-11,Avenue P,-73.973022,40.608944,1083,646
-73.97236140.603217,2020-11-11,Kings Hwy,-73.972361,40.603217,1543,1519
-73.97335740.596063,2020-11-11,Avenue U,-73.973357,40.596063,833,404
